Found 66 unique colour flow sets:

Set: 38 Seen: 4 | (504,502),(506,0),(503,505),(501,0),(504,501),(505,502),(506,503)
Set: 39 Seen: 2 | (504,502),(506,0),(503,505),(501,0),(504,503),(505,501),(506,502)
Set: 40 Seen: 1 | (505,502),(502,0),(503,501),(501,0),(504,503),(505,506),(506,504)
Set: 41 Seen: 2 | (505,502),(502,0),(503,506),(501,0),(504,503),(505,504),(506,501)
Set: 42 Seen: 1 | (505,502),(503,0),(503,504),(501,0),(504,502),(505,506),(506,501)
Set: 43 Seen: 2 | (505,502),(503,0),(503,504),(501,0),(504,506),(505,501),(506,502)
Set: 44 Seen: 2 | (505,502),(503,0),(503,506),(501,0),(504,502),(505,501),(506,504)
Set: 45 Seen: 1 | (505,502),(504,0),(503,501),(501,0),(504,502),(505,506),(506,503)
Set: 46 Seen: 2 | (505,502),(504,0),(503,501),(501,0),(504,506),(505,503),(506,502)
Set: 47 Seen: 3 | (505,502),(504,0),(503,502),(501,0),(504,503),(505,506),(506,501)
Set: 48 Seen: 1 | (505,502),(504,0),(503,502),(501,0),(504,506),(505,501),(506,503)
Set: 49 Seen: 1 | (505,502),(504,0),(503,506),(501,0),(504,502),(505,503),(506,501)
Set: 50 Seen: 1 | (505,502),(504,0),(503,506),(501,0),(504,503),(505,501),(506,502)
Set: 51 Seen: 2 | (505,502),(506,0),(503,501),(501,0),(504,502),(505,503),(506,504)
Set: 52 Seen: 4 | (505,502),(506,0),(503,502),(501,0),(504,501),(505,504),(506,503)
Set: 53 Seen: 1 | (505,502),(506,0),(503,504),(501,0),(504,501),(505,503),(506,502)
Set: 54 Seen: 1 | (505,502),(506,0),(503,504),(501,0),(504,502),(505,501),(506,503)
Set: 55 Seen: 1 | (506,502),(502,0),(503,505),(501,0),(504,503),(505,501),(506,504)
Set: 56 Seen: 1 | (506,502),(503,0),(503,502),(501,0),(504,505),(505,501),(506,504)
Set: 57 Seen: 1 | (506,502),(503,0),(503,505),(501,0),(504,501),(505,502),(506,504)
Set: 58 Seen: 1 | (506,502),(503,0),(503,505),(501,0),(504,502),(505,504),(506,501)
Set: 59 Seen: 1 | (506,502),(504,0),(503,502),(501,0),(504,503),(505,501),(506,505)
Set: 60 Seen: 3 | (506,502),(504,0),(503,502),(501,0),(504,505),(505,503),(506,501)
Set: 61 Seen: 1 | (506,502),(504,0),(503,505),(501,0),(504,502),(505,501),(506,503)
Set: 62 Seen: 3 | (506,502),(505,0),(503,501),(501,0),(504,502),(505,504),(506,503)
Set: 63 Seen: 1 | (506,502),(505,0),(503,501),(501,0),(504,503),(505,502),(506,504)
Set: 64 Seen: 2 | (506,502),(505,0),(503,502),(501,0),(504,501),(505,503),(506,504)
Set: 65 Seen: 1 | (506,502),(505,0),(503,502),(501,0),(504,503),(505,504),(506,501)
Set: 66 Seen: 1 | (506,502),(505,0),(503,504),(501,0),(504,501),(505,502),(506,503)
