Found 120 unique colour flow sets:

Set: 65 Seen: 116 | (504,501),(505,502),(503,506),(504,502),(505,503),(506,501)
Set: 66 Seen: 91 | (504,501),(505,502),(503,506),(504,503),(505,501),(506,502)
Set: 67 Seen: 89 | (504,501),(506,502),(503,501),(504,502),(505,503),(506,505)
Set: 68 Seen: 160 | (504,501),(506,502),(503,501),(504,505),(505,502),(506,503)
Set: 69 Seen: 145 | (504,501),(506,502),(503,502),(504,503),(505,501),(506,505)
Set: 70 Seen: 97 | (504,501),(506,502),(503,502),(504,505),(505,503),(506,501)
Set: 71 Seen: 97 | (504,501),(506,502),(503,505),(504,502),(505,501),(506,503)
Set: 72 Seen: 101 | (504,501),(506,502),(503,505),(504,503),(505,502),(506,501)
Set: 73 Seen: 29 | (505,501),(501,502),(503,502),(504,503),(505,506),(506,504)
Set: 74 Seen: 36 | (505,501),(501,502),(503,502),(504,506),(505,504),(506,503)
Set: 75 Seen: 31 | (505,501),(501,502),(503,504),(504,502),(505,506),(506,503)
Set: 76 Seen: 33 | (505,501),(501,502),(503,504),(504,506),(505,503),(506,502)
Set: 77 Seen: 39 | (505,501),(501,502),(503,506),(504,502),(505,503),(506,504)
Set: 78 Seen: 32 | (505,501),(501,502),(503,506),(504,503),(505,504),(506,502)
Set: 79 Seen: 107 | (505,501),(503,502),(503,501),(504,502),(505,506),(506,504)
Set: 80 Seen: 105 | (505,501),(503,502),(503,501),(504,506),(505,504),(506,502)
Set: 81 Seen: 161 | (505,501),(503,502),(503,504),(504,501),(505,506),(506,502)
Set: 82 Seen: 90 | (505,501),(503,502),(503,504),(504,506),(505,502),(506,501)
Set: 83 Seen: 99 | (505,501),(503,502),(503,506),(504,501),(505,502),(506,504)
Set: 84 Seen: 150 | (505,501),(503,502),(503,506),(504,502),(505,504),(506,501)
Set: 85 Seen: 180 | (505,501),(504,502),(503,501),(504,503),(505,506),(506,502)
Set: 86 Seen: 81 | (505,501),(504,502),(503,501),(504,506),(505,502),(506,503)
Set: 87 Seen: 83 | (505,501),(504,502),(503,502),(504,501),(505,506),(506,503)
Set: 88 Seen: 152 | (505,501),(504,502),(503,502),(504,506),(505,503),(506,501)
Set: 89 Seen: 93 | (505,501),(504,502),(503,506),(504,501),(505,503),(506,502)
Set: 90 Seen: 90 | (505,501),(504,502),(503,506),(504,503),(505,502),(506,501)
Set: 91 Seen: 177 | (505,501),(506,502),(503,501),(504,502),(505,504),(506,503)
Set: 92 Seen: 79 | (505,501),(506,502),(503,501),(504,503),(505,502),(506,504)
Set: 93 Seen: 169 | (505,501),(506,502),(503,502),(504,501),(505,503),(506,504)
Set: 94 Seen: 93 | (505,501),(506,502),(503,502),(504,503),(505,504),(506,501)
Set: 95 Seen: 105 | (505,501),(506,502),(503,504),(504,501),(505,502),(506,503)
Set: 96 Seen: 95 | (505,501),(506,502),(503,504),(504,502),(505,503),(506,501)
Set: 97 Seen: 37 | (506,501),(501,502),(503,502),(504,503),(505,504),(506,505)
Set: 98 Seen: 34 | (506,501),(501,502),(503,502),(504,505),(505,503),(506,504)
Set: 99 Seen: 36 | (506,501),(501,502),(503,504),(504,502),(505,503),(506,505)
Set: 100 Seen: 35 | (506,501),(501,502),(503,504),(504,505),(505,502),(506,503)
Set: 101 Seen: 36 | (506,501),(501,502),(503,505),(504,502),(505,504),(506,503)
Set: 102 Seen: 45 | (506,501),(501,502),(503,505),(504,503),(505,502),(506,504)
Set: 103 Seen: 94 | (506,501),(503,502),(503,501),(504,502),(505,504),(506,505)
Set: 104 Seen: 94 | (506,501),(503,502),(503,501),(504,505),(505,502),(506,504)
Set: 105 Seen: 162 | (506,501),(503,502),(503,504),(504,501),(505,502),(506,505)
Set: 106 Seen: 104 | (506,501),(503,502),(503,504),(504,505),(505,501),(506,502)
Set: 107 Seen: 105 | (506,501),(503,502),(503,505),(504,501),(505,504),(506,502)
Set: 108 Seen: 138 | (506,501),(503,502),(503,505),(504,502),(505,501),(506,504)
Set: 109 Seen: 151 | (506,501),(504,502),(503,501),(504,503),(505,502),(506,505)
Set: 110 Seen: 95 | (506,501),(504,502),(503,501),(504,505),(505,503),(506,502)
Set: 111 Seen: 97 | (506,501),(504,502),(503,502),(504,501),(505,503),(506,505)
Set: 112 Seen: 152 | (506,501),(504,502),(503,502),(504,505),(505,501),(506,503)
Set: 113 Seen: 90 | (506,501),(504,502),(503,505),(504,501),(505,502),(506,503)
Set: 114 Seen: 88 | (506,501),(504,502),(503,505),(504,503),(505,501),(506,502)
Set: 115 Seen: 162 | (506,501),(505,502),(503,501),(504,502),(505,503),(506,504)
Set: 116 Seen: 99 | (506,501),(505,502),(503,501),(504,503),(505,504),(506,502)
Set: 117 Seen: 141 | (506,501),(505,502),(503,502),(504,501),(505,504),(506,503)
Set: 118 Seen: 108 | (506,501),(505,502),(503,502),(504,503),(505,501),(506,504)
Set: 119 Seen: 94 | (506,501),(505,502),(503,504),(504,501),(505,503),(506,502)
Set: 120 Seen: 97 | (506,501),(505,502),(503,504),(504,502),(505,501),(506,503)
