Found 67 unique colour flow sets:

Set: 52 Seen: 1 | (505,0),(0,501),(502,504),(503,502),(504,501),(505,506),(506,503)
Set: 53 Seen: 1 | (505,0),(0,501),(502,504),(503,506),(504,501),(505,503),(506,502)
Set: 54 Seen: 1 | (505,0),(0,501),(502,506),(503,501),(504,502),(505,504),(506,503)
Set: 55 Seen: 1 | (505,0),(0,501),(502,506),(503,502),(504,501),(505,503),(506,504)
Set: 56 Seen: 2 | (505,0),(0,501),(502,506),(503,504),(504,501),(505,502),(506,503)
Set: 57 Seen: 2 | (506,0),(0,501),(502,501),(503,504),(504,502),(505,503),(506,505)
Set: 58 Seen: 1 | (506,0),(0,501),(502,501),(503,504),(504,505),(505,502),(506,503)
Set: 59 Seen: 1 | (506,0),(0,501),(502,503),(503,504),(504,501),(505,502),(506,505)
Set: 60 Seen: 1 | (506,0),(0,501),(502,503),(503,505),(504,501),(505,504),(506,502)
Set: 61 Seen: 1 | (506,0),(0,501),(502,504),(503,502),(504,505),(505,501),(506,503)
Set: 62 Seen: 1 | (506,0),(0,501),(502,504),(503,505),(504,501),(505,502),(506,503)
Set: 63 Seen: 1 | (506,0),(0,501),(502,504),(503,505),(504,503),(505,501),(506,502)
Set: 64 Seen: 2 | (506,0),(0,501),(502,505),(503,501),(504,502),(505,503),(506,504)
Set: 65 Seen: 1 | (506,0),(0,501),(502,505),(503,501),(504,503),(505,504),(506,502)
Set: 66 Seen: 1 | (506,0),(0,501),(502,505),(503,502),(504,501),(505,504),(506,503)
Set: 67 Seen: 1 | (506,0),(0,501),(502,505),(503,502),(504,503),(505,501),(506,504)
